SourceLocationID,BusLocationDesc,Address1,Address2,Address3,Address4,PostalCode,City,Province,Country,CountryName,PhoneNumber,FaxNumber,BrandShortName,BrandName,CategoryCode,CategoryName,BUTypeCode,BUType,Division,RegionCode,RegionDescription,COFR,CorporateOrFranchise,ProvinceID,ProvinceName,ConceptID,ConceptName,OperatingMode,OperatingModeName,OperatingStatus,AreaManager,AreaManagerABN,AreaManagerEmail,AreaManagerID,Director,DirectorEmail,DirectorID,VP,VPEmail,VPID,FranchiseeName,MUFranchiseeName,MUFranchiseeEmail,MUFranchiseeID,HistoryStatus,NationalRegionCode,NationalRegion,POSType,POSSystemName,BOHSystem,BOHSystemName,SquareFootage,RoyaltyPercent,AdvertisingPercent,DeliveryPercent,RoyaltyEffectiveFromDateKey,RoyaltyEffectiveToDateKey,RoyaltyPercent1,AdvertisingPercent1,DeliveryPercent1,RoyaltyEffectiveFromDateKey1,RoyaltyEffectiveToDateKey1,ARPaymentTerm,AROpenDateKey,StatusChangeType,OpenDateKey,CloseDateKey,RestaurantEmail,RestaurantLegalName,SecondaryConceptID,LegacyID,RestaurantLoginID,CreationTimeStamp,DistributionCentre,FocusGroup,RenoStartDateKey,RenoEndDateKey,RenoOpenDateKey,MultiUnitFranchiseePersonalEmail,TimeZone,StoreIPAddress,Longitude,Latitude,StorePOSType,StorePhoneSystemType,StoreNetworkType,BDMUniqueID,DirectorUniqueID,VPUniqueID,BuildingType,Patio,HasDriveThru,LatestConversionDateKey,SycoCustomerNo,TimeZone2,AreaManagerUDC,DirectorUDC,VPUDC
"5216","Milestones Festival Hall","132 John St","","","","M5V 2E3","Toronto","ON","CA","Canada","416-595-1990","866-721-4268","MIL","Milestones","CAS","Casual","CO","Co Dev & Co Managed","Milestones","999","Closed","CO","Corporate","ON","Ontario","21","Milestones","OP","Operating","Closed","Closed","",,"","Closed",,"","Closed",,"","Closed",,,"","FD","ONT","Ontario","999","Closed","999","Closed","9576",,,,,,,,,,,"EFT","20130902","6","20050713","20171030","Milestones5216@recipeunlimited.com","Milestone's - Loc #5216","998","5216","","07/04/2022 8:58:44 AM","Closed","998",,,,,"EST","","","","","","","999","999","999",".","","",,"Closed","America/Toronto","999","999","999"
"5217","Milestones Dixon Road","646 Dixon Rd","","","","M9W 1J1","Etobicoke","ON","CA","Canada","416-245-6262","866- 525-0306","MIL","Milestones","CAS","Casual","CO","Co Dev & Co Managed","Milestones","999","Closed","CO","Corporate","ON","Ontario","21","Milestones","OP","Operating","Closed","Closed","",,"","Closed",,"","Closed",,"","Closed",,,"","","ONT","Ontario","M41","Micros","FJD","RMS-Franchise","7041",,,,,,,,,,,,"20180625","R","20001001",,"milestones5217@recipeunlimited.com","Milestone's - Loc #5217","998","217","","07/04/2022 8:58:44 AM","Sysco Southwestern Ontario","998","20180625","20180812","20180817",,"EST","10.57.178.2","-79.576391","43.690856","M55","","","999","999","999","Retail-Freestanding","1","0",,"1000093747","America/Toronto","999","999","999"
"5218","Milestones Mississauga West","3051 Vega Blvd","","Milestone's - Loc #5218","","L5L 5Y3","Mississauga","ON","CA","Canada","905-828-9119","866-525-0307","MIL","Milestones","CAS","Casual","CO","Co Dev & Co Managed","Milestones","999","Closed","CO","Corporate","ON","Ontario","21","Milestones","OP","Operating","Closed","Closed","",,"","Closed",,"","Closed",,"","Closed",,,"","FD","ONT","Ontario","M41","Micros","FJD","RMS-Franchise","7460",,,,,,,,,,,"EFT","20171102","R","20001203",,"milestones5218@recipeunlimited.com","2329148 Ontario Corp.","998","","","07/04/2022 8:58:44 AM","Sysco Southwestern Ontario","998","20171102","20171119","20171127",,"EST","10.57.180.2","-79.688853","43.516831","M55","","","999","999","999","Retail-Freestanding","1","0",,"1000093760","America/Toronto","999","999","999"
"5219","Milestones Queensway","1001 The Queensway","Milestone's - Loc #5219","","","M8Z 6C7","Etobicoke","ON","CA","Canada","416-255-0464","866-841-8090","MIL","Milestones","CAS","Casual","CO","Co Dev & Co Managed","Milestones","999","Closed","CO","Corporate","ON","Ontario","21","Milestones","OP","Operating","Closed","Closed","",,"","Closed",,"","Closed",,"","Closed",,,"","FD","ONT","Ontario","M41","Micros","FJD","RMS-Franchise","6889",,,,,,,,,,,"EFT","20150202","6","20021031",,"milestones5219@recipeunlimited.com","Milestones Queensway","998","","","07/04/2022 8:58:44 AM","Sysco Southwestern Ontario","998",,,,,"EST","10.57.182.2","-79.515247","43.623177","M55","","","999","999","999","Retail-Freestanding","1","0",,"1000093756","America/Toronto","999","999","999"
"5220","Milestones Yorkdale","3401 Dufferin St Unit 17","Yorkdale Plaza","Milestones #5220","","M6A 2T9","North York","ON","CA","Canada","416-255-0464","866-841-8091","MIL","Milestones","CAS","Casual","FD","Fr Dev & Fr Managed","Milestones","999","Closed","FD","Franchise","ON","Ontario","21","Milestones","OP","Operating","Closed","Closed","",,"","Closed",,"","Closed",,"","Closed",,,"","CO","ONT","Ontario","999","Closed","999","Closed","6787",,,,,,,,,,,"EFT","20130318","7","20021111","20170226","Milestones5220@recipeunlimited.com","P&G Hospitality Inc.","998","220","","07/04/2022 8:58:44 AM","Closed","998",,,,,"EST","","","","","","","999","999","999",".","","",,"Closed","America/Toronto","999","999","999"
"5221","Milestones Markham","3760 Highway 7 East","Milestone's - Loc #5221","","","L3R 0N2","Markham","ON","CA","Canada","905-305-1915","866-841-8092","MIL","Milestones","CAS","Casual","CO","Co Dev & Co Managed","Milestones","999","Closed","CO","Corporate","ON","Ontario","21","Milestones","OP","Operating","Closed","Closed","",,"","Closed",,"","Closed",,"","Closed",,,"","FD","ONT","Ontario","M41","Micros","BC","RBOS-Corporate","6195",,,,,,,,,,,"EFT","20151129","1","20030323","20151129","milestones5221@recipeunlimited.com","2C2S (MARKHAM) INC.","998","","","07/04/2022 8:58:44 AM","Closed","998",,,,,"EST","","","","","","","999","999","999",".","","",,"Closed","America/Toronto","999","999","999"
"5222","Milestones Southpoint","3085 152 St","","","","V4P 3K1","Surrey","BC","CA","Canada","604-542-3750","866-841-8096","MIL","Milestones","CAS","Casual","CO","Co Dev & Co Managed","Milestones","999","Closed","CO","Corporate","BC","British Columbia","21","Milestones","OP","Operating","Closed","Closed","",,"","Closed",,"","Closed",,"","Closed",,,"","","BC","British Columbia","M41","Micros","FJD","RMS-Franchise","5640",,,,,,,,,,,,"20170602","R","20040112",,"milestones5222@recipeunlimited.com","Milestone's - Loc #5222","998","222","","07/04/2022 8:58:44 AM","Sysco Vancouver","998","20170602","20170716","20170718",,"PST","10.57.188.2","-122.802736","49.058769","M55","","","999","999","999","Retail-Freestanding","0","0",,"17200","America/Vancouver","999","999","999"
"5223","Milestones Newmarket","18162 Yonge St","Costco Centre","Milestone's - Loc #5223","","L3Y 4V8","Newmarket","ON","CA","Canada","905-853-5345","866-381-7329","MIL","Milestones","CAS","Casual","CO","Co Dev & Co Managed","Milestones","999","Closed","CO","Corporate","ON","Ontario","21","Milestones","OP","Operating","Closed","Closed","",,"","Closed",,"","Closed",,"","Closed",,,"","FD","ONT","Ontario","M41","Micros","FJD","RMS-Franchise","6625",,,,,,,,,,,"EFT","20170324","R","20031228",,"milestones5223@recipeunlimited.com","Milestones Newmarket","998","","","07/04/2022 8:58:44 AM","Sysco Southwestern Ontario","998","20170324","20170423","20170501",,"EST","10.57.190.2","-79.48519","44.072048","M55","","","999","999","999","Retail-Freestanding","1","0",,"1000093755","America/Toronto","999","999","999"
"5224","Milestones Stephen Ave","107 8th Avenue SE","Milestone's - Loc #5224","","","T2G 0K4","Calgary","AB","CA","Canada","403-410-9521","866-381-8788","MIL","Milestones","CAS","Casual","CO","Co Dev & Co Managed","Milestones","999","Closed","CO","Corporate","AB","Alberta","21","Milestones","OP","Operating","Closed","Closed","",,"","Closed",,"","Closed",,"","Closed",,,"","FD","ALB","Alberta","M41","Micros","FJD","RMS-Franchise","7206",,,,,,,,,,,"EFT","20190227","6","20041018",,"milestones5224@recipeunlimited.com","Milestones Stephen Ave","998","224","","07/04/2022 8:58:44 AM","Sysco Calgary","998",,,,,"MST","10.57.192.2","-114.062518","51.045375","M55","","","999","999","999","Retail-End-Cap","0","0",,"128919","America/Edmonton","999","999","999"
"5225","Milestones Scarb. Town Centre","300 Borough Dr Unit 1001","Scarborough Town Centre","Milestone's - Loc #5225","","M1P 4P5","Scarborough","ON","CA","Canada","416-290-0464","866-861-9271","MIL","Milestones","CAS","Casual","FD","Fr Dev & Fr Managed","Milestones","999","Closed","FD","Franchise","ON","Ontario","21","Milestones","OP","Operating","Closed","Closed","",,"","Closed",,"","Closed",,"","Closed",,,"","CO","ONT","Ontario","M41","Micros","FJD","RMS-Franchise","6647",,,,,,,,,,,"EFT","20130506","7","20040621",,"milestones5225@recipeunlimited.com","1888826 Ontario Inc.","998","225","","07/04/2022 8:58:44 AM","Sysco Southwestern Ontario","998",,,,"mohsinm@milestonesstc.com","EST","10.57.194.2","-79.255444","43.778053","M55","","","999","999","999","Encl Mall-Freestanding","1","0",,"1000093758","America/Toronto","999","999","999"
"5226","Milestones Burlington","1200 Brant St Unit 30","","Milestone's - Loc #5226","","L7P 5C6","Burlington","ON","CA","Canada","905-332-6057","866-381-2014","MIL","Milestones","CAS","Casual","CO","Co Dev & Co Managed","Milestones","999","Closed","CO","Corporate","ON","Ontario","21","Milestones","OP","Operating","Closed","Closed","",,"","Closed",,"","Closed",,"","Closed",,,"","FD","ONT","Ontario","M41","Micros","FJD","RMS-Franchise","5982",,,,,,,,,,,"EFT","20170413","R","20050207",,"milestones5226@recipeunlimited.com","2329149 Ontario Corp.","998","","","07/04/2022 8:58:44 AM","Sysco Southwestern Ontario","998","20170413","20170514","20170523",,"EST","10.57.196.2","-79.824213","43.342593","M55","","","999","999","999","Retail-Freestanding","1","0",,"1000093745","America/Toronto","999","999","999"
"5227","Milestones Vaughan","3900 Hwy 7 West","Milestone's - Loc #5227","","","L4L 1A6","Woodbridge","ON","CA","Canada","905-850-1580","866-687-8895","MIL","Milestones","CAS","Casual","CO","Co Dev & Co Managed","Milestones","999","Closed","CO","Corporate","ON","Ontario","21","Milestones","OP","Operating","Closed","Closed","",,"","Closed",,"","Closed",,"","Closed",,,"","FD","ONT","Ontario","M41","Micros","BC","RBOS-Corporate","6198",,,,,,,,,,,"EFT","20150629","6","20040823","20180902","milestones5227@recipeunlimited.com","2C2S (VAUGHAN) Inc","998","","","07/04/2022 8:58:44 AM","Closed","998",,,,,"EST","","","","","","","999","999","999",".","","",,"Closed","America/Toronto","999","999","999"
"5228","Milestones Sussex","700 Sussex Dr Unit 201","Unit 201","Milestone's - Loc #5228","","K1N 1K4","Ottawa","ON","CA","Canada","613-789-5432","866-397-4763","MIL","Milestones","CAS","Casual","FD","Fr Dev & Fr Managed","Milestones","999","Closed","FD","Franchise","ON","Ontario","21","Milestones","OP","Operating","Closed","Closed","",,"","Closed",,"","Closed",,"","Closed","Kevin Barley","kbarley@rogers.com","kbarley@rogers.com","CO","ONT","Ontario","M41","Micros","FJD","RMS-Franchise","6702",,,,,,,,,,,"EFT","20120507","7","20050606",,"milestones5228@recipeunlimited.com","Mile 5228 Inc.","998","","","07/04/2022 8:58:44 AM","Sysco Ottawa","998",,,,"kbarley@rogers.com","EST","10.57.200.2","-75.694063","45.425556","M55","","","999","999","999","Office-End-Cap","1","0",,"4420094427","America/Toronto","999","999","999"
"5229","Milestones South Commons","1708-99th Street NW","Milestone's - Loc #5229","","","T6N 1M5","Edmonton","AB","CA","Canada","780-469-9013","866-381-0264","MIL","Milestones","CAS","Casual","CO","Co Dev & Co Managed","Milestones","999","Closed","CO","Corporate","AB","Alberta","21","Milestones","OP","Operating","Closed","Closed","",,"","Closed",,"","Closed",,"","Closed",,,"","FD","ALB","Alberta","M41","Micros","CJD","RMS-Corporate","6000",,,,,,,,,,,"EFT","20190227","6","20051024","20210129","milestones5229@recipeunlimited.com","KKM Restaurants Ltd.","998","","","07/04/2022 8:58:44 AM","Sysco Edmonton","998",,,,,"MST","10.57.202.2","-113.485606","53.445788","M55","","","999","999","999","Retail-Freestanding","1","0",,"128922","America/Edmonton","999","999","999"
"5230","Milestones Southcentre Mall","90 Anderson Road SE","Southcentre Mall","Milestone's - Loc #5230","","T2J 0A2","Calgary","AB","CA","Canada","403-225-1150","866-387-0183","MIL","Milestones","CAS","Casual","CO","Co Dev & Co Managed","Milestones","999","Closed","CO","Corporate","AB","Alberta","21","Milestones","OP","Operating","Closed","Closed","",,"","Closed",,"","Closed",,"","Closed",,,"","FD","ALB","Alberta","M41","Micros","FJD","RMS-Franchise","6027",,,,,,,,,,,"EFT","20190227","6","20060417",,"milestones5230@recipeunlimited.com","Milestones Southcentre Mall","998","","","07/04/2022 8:58:44 AM","Sysco Calgary","998",,,,,"MST","10.57.204.2","-114.069355","50.952467","M55","","","999","999","999","Encl Mall-Freestanding","1","0",,"128920","America/Edmonton","999","999","999"
"5231","Milestones Pinecrest","1080 Baxter Rd","","","","K2C 4B1","Ottawa","ON","CA","Canada","613-721-1373","866-387-0186","MIL","Milestones","CAS","Casual","CO","Co Dev & Co Managed","Milestones","999","Closed","CO","Corporate","ON","Ontario","21","Milestones","OP","Operating","Closed","Closed","",,"","Closed",,"","Closed",,"","Closed",,,"","","ONT","Ontario","M41","Micros","FJD","RMS-Franchise","6071",,,,,,,,,,,,,"1","20051128",,"milestones5231@recipeunlimited.com","Milestone's - Loc #5231","998","","","07/04/2022 8:58:44 AM","Sysco Ottawa","998",,,,,"EST","10.57.206.2","-75.78381","45.352021","M55","","","999","999","999","Retail-Freestanding","1","0",,"4420094445","America/Toronto","999","999","999"
"5232","Milestones Yonge & Eglinton","Yonge & Eglinton","","","","","Toronto","ON","CA","Canada","905-853-5345","905-853-5118","MIL","Milestones","CAS","Casual","CO","Co Dev & Co Managed","Milestones","999","Closed","CO","Corporate","ON","Ontario","21","Milestones","OP","Operating","Closed","Closed","",,"","Closed",,"","Closed",,"","Closed",,,"","","ONT","Ontario","999","Closed","999","Closed","",,,,,,,,,,,,,"1",,,"","Milestone's - Loc #5232","998","","","07/04/2022 8:58:44 AM","Not Yet Available","998",,,,,"EST","","","","","","","999","999","999",".","","",,"Closed","America/Toronto","999","999","999"
"5233","Milestones Whitby","75 Consumers Dr Building T","","","","L1N 9S2","Whitby","ON","CA","Canada","905-666-9070","866-565-9306","MIL","Milestones","CAS","Casual","CO","Co Dev & Co Managed","Milestones","999","Closed","CO","Corporate","ON","Ontario","21","Milestones","OP","Operating","Closed","Closed","",,"","Closed",,"","Closed",,"","Closed",,,"","FD","ONT","Ontario","M41","Micros","FJD","RMS-Franchise","6026",,,,,,,,,,,"EFT","20170505","R","20070507",,"milestones5233@recipeunlimited.com","Milestones Whitby","998","","","07/04/2022 8:58:44 AM","Sysco Southwestern Ontario","998","20170505","20170611","20170612",,"EST","10.57.210.2","-78.914732","43.867813","M55","","","999","999","999","Retail-Freestanding","1","0",,"1000093762","America/Toronto","999","999","999"
"5234","Milestones Tuscany Village","Tuscany Village Shopping Centre","","","","","Victoria","BC","CA","Canada","905-853-5345","905-853-5118","MIL","Milestones","CAS","Casual","CO","Co Dev & Co Managed","Milestones","999","Closed","CO","Corporate","BC","British Columbia","21","Milestones","OP","Operating","Closed","Closed","",,"","Closed",,"","Closed",,"","Closed",,,"","","BC","British Columbia","999","Closed","999","Closed","",,,,,,,,,,,,"20050323","1",,,"","Milestone's - Loc #5234","998","","","07/04/2022 8:58:44 AM","Not Yet Available","998",,,,,"PST","","","","","","","999","999","999",".","","",,"Closed","America/Vancouver","999","999","999"
"5235","Milestones Heartland","730 Matheson Blvd W","","","","L5R 3T2","Mississauga","ON","CA","Canada","905-507-4118","866-678-7641","MIL","Milestones","CAS","Casual","CO","Co Dev & Co Managed","Milestones","999","Closed","CO","Corporate","ON","Ontario","21","Milestones","OP","Operating","Closed","Closed","",,"","Closed",,"","Closed",,"","Closed",,,"","FD","ONT","Ontario","M41","Micros","FJD","RMS-Franchise","6089",,,,,,,,,,,"EFT","20160722","R","20100128",,"milestones5235@recipeunlimited.com","Milestones Heartland","998","","","07/04/2022 8:58:44 AM","Sysco Southwestern Ontario","998","20160722","20160814","20160815",,"EST","10.57.214.2","-79.690939","43.609165","M55","","","999","999","999","Retail-Freestanding","1","0",,"1000093752","America/Toronto","999","999","999"
"5236","Milestones Masonville","1680 Richmond Street N.","Masonville Mall","Unit 23","","N6G 3Y9","London","ON","CA","Canada","519-850-5116","866-514-1619","MIL","Milestones","CAS","Casual","FD","Fr Dev & Fr Managed","Milestones","999","Closed","FD","Franchise","ON","Ontario","21","Milestones","OP","Operating","Closed","Closed","",,"","Closed",,"","Closed",,"","Closed",,,"","CO","ONT","Ontario","M41","Micros","FJD","RMS-Franchise","6429",,,,,,,,,,,"EFT","20130909","7","20071205",,"milestones5236@recipeunlimited.com","1888826 Ontario Inc.","998","","","07/04/2022 8:58:44 AM","Sysco Southwestern Ontario","998",,,,"mohsinm@milestonesstc.com","EST","10.57.216.2","-81.27878933","43.02674304","M55","","","999","999","999","Encl Mall-Interior/Exterior Ac","0","0",,"1000093754","America/Toronto","999","999","999"
"5237","Milestones Millstream","2401 E Millstream Road","","","","V9B 3R5","Langford","BC","CA","Canada","250-391-5016","866-877-2092","MIL","Milestones","CAS","Casual","CO","Co Dev & Co Managed","Milestones","999","Closed","CO","Corporate","BC","British Columbia","21","Milestones","OP","Operating","Closed","Closed","",,"","Closed",,"","Closed",,"","Closed",,,"","","BC","British Columbia","M41","Micros","FJD","RMS-Franchise","5500",,,,,,,,,,,,"20071026","1","20071022",,"milestones5237@recipeunlimited.com","Milestone's Millstream","998","","","07/04/2022 8:58:44 AM","Sysco Victoria","998",,,,,"PST","10.57.218.2","-123.495551","48.461184","M55","","","999","999","999","Retail-Freestanding","0","0",,"41135","America/Vancouver","999","999","999"
"5238","Milestones Market Mall","3625 Shaqanappi Trail NW","Milestones # 5238","","","T3A 0E2","Calgary","AB","CA","Canada","403-247-3792","866-883-5273","MIL","Milestones","CAS","Casual","CO","Co Dev & Co Managed","Milestones","999","Closed","CO","Corporate","AB","Alberta","21","Milestones","OP","Operating","Closed","Closed","",,"","Closed",,"","Closed",,"","Closed",,,"","FD","ALB","Alberta","M41","Micros","FJD","RMS-Franchise","5871",,,,,,,,,,,"EFT","20190227","6","20080514",,"milestones5238@recipeunlimited.com","Milestones Market Mall","998","","","07/04/2022 8:58:44 AM","Sysco Calgary","998",,,,,"MST","10.57.220.2","-114.154417","51.085942","M55","","","999","999","999","Encl Mall-Interior/Exterior Ac","0","0",,"128921","America/Edmonton","999","999","999"
"5239","Milestones Burloak","3529 Wyecroft Road","","Milestone's - Loc #5239","","L6L 0B7","Oakville","ON","CA","Canada","905-827-6955","866-275-5946","MIL","Milestones","CAS","Casual","CO","Co Dev & Co Managed","Milestones","999","Closed","CO","Corporate","ON","Ontario","21","Milestones","OP","Operating","Closed","Closed","",,"","Closed",,"","Closed",,"","Closed",,,"","FD","ONT","Ontario","M41","Micros","FJD","RMS-Franchise","6751",,,,,,,,,,,"EFT","20170724","R","20090120",,"milestones5239@recipeunlimited.com","2329150 Ontario Corp.","998","","","07/04/2022 8:58:44 AM","Sysco Southwestern Ontario","998","20170724","20170723","20170724",,"EST","10.57.222.2","-79.752244","43.39484","M55","","","999","999","999","Retail-Freestanding","1","0",,"1000093746","America/Toronto","999","999","999"
"5240","Milestones Dundas Square","10 Dundas Street East","Unit # 400","Milestone's - Loc #5240","","M5B 2G9","Toronto","ON","CA","Canada","416-598-2800","866-633-6946","MIL","Milestones","CAS","Casual","CO","Co Dev & Co Managed","Milestones","999","Closed","CO","Corporate","ON","Ontario","21","Milestones","OP","Operating","Closed","Closed","",,"","Closed",,"","Closed",,"","Closed",,,"","FD","ONT","Ontario","M41","Micros","FJD","RMS-Franchise","9925",,,,,,,,,,,"EFT","20140113","6","20080711",,"milestones5240@recipeunlimited.com","2329151 Ontario Corp.","998","","","07/04/2022 8:58:44 AM","Sysco Southwestern Ontario","998",,,,,"EST","10.57.224.2","-79.380147","43.656712","M55","","","999","999","999","Encl Mall-Exterior Access","0","0",,"1000093748","America/Toronto","999","999","999"
"5241","Milestones Nortpointe","","","","","","Edmonton","AB","CA","Canada","905-853-5345","905-853-5118","MIL","Milestones","CAS","Casual","CO","Co Dev & Co Managed","Milestones","999","Closed","CO","Corporate","AB","Alberta","21","Milestones","OP","Operating","Closed","Closed","",,"","Closed",,"","Closed",,"","Closed",,,"","","ALB","Alberta","999","Closed","999","Closed","",,,,,,,,,,,,,"1",,,"","Milestone's Northpointe","998","","","07/04/2022 8:58:44 AM","Not Yet Available","998",,,,,"MST","","","","","","","999","999","999",".","","",,"Closed","America/Edmonton","999","999","999"
"5242","Milestones Hamilton Red Hill","787 Paramount Drive","","","","L8J 0B4","Hamilton","ON","CA","Canada","905-573-7317","866-861-3365","MIL","Milestones","CAS","Casual","CO","Co Dev & Co Managed","Milestones","999","Closed","CO","Corporate","ON","Ontario","21","Milestones","OP","Operating","Closed","Closed","",,"","Closed",,"","Closed",,"","Closed",,,"","FD","ONT","Ontario","M41","Micros","FJD","RMS-Franchise","6727",,,,,,,,,,,"EFT","20200901","6","20100504",,"milestones5242@recipeunlimited.com","Milestones Hamilton Red Hill","998","","","07/04/2022 8:58:44 AM","Sysco Southwestern Ontario","998",,,,,"EST","10.57.228.2","-79.810003","43.192331","M55","","","999","999","999","Retail-Freestanding","1","0",,"1000093751","America/Toronto","999","999","999"
"5243","Milestones Signal Hill","","","","","","Hamilton","ON","CA","Canada","905-853-5345","905-853-5118","MIL","Milestones","CAS","Casual","CO","Co Dev & Co Managed","Milestones","999","Closed","CO","Corporate","ON","Ontario","21","Milestones","OP","Operating","Closed","Closed","",,"","Closed",,"","Closed",,"","Closed",,,"","","ONT","Ontario","999","Closed","999","Closed","",,,,,,,,,,,,,"1",,,"","Milestones Signal Hill","998","","","07/04/2022 8:58:44 AM","Not Yet Available","998",,,,,"EST","","","","","","","999","999","999",".","","",,"Closed","America/Toronto","999","999","999"
"5244","Milestones Kelowna","2121  Harvey Avenue","O/A Milestones-Kelowna","","","V1Y 9Z7","Kelowna","BC","CA","Canada","778-436-2308","866-259-2455","MIL","Milestones","CAS","Casual","FD","Fr Dev & Fr Managed","Milestones","999","Closed","FD","Franchise","BC","British Columbia","21","Milestones","OP","Operating","Closed","Closed","",,"","Closed",,"","Closed",,"","Closed",,,"","CO","BC","British Columbia","M41","Micros","FJD","RMS-Franchise","6003",,,,,,,,,,,"EFT","20131230","7","20090305",,"milestones5244@recipeunlimited.com","Bricin Enterprises (BC) Inc.","998","","","07/04/2022 8:58:44 AM","Sysco Vancouver","998",,,,"cindytetlock@yahoo.ca","PST","10.57.232.2","-119.439004","49.881545","M55","","","999","999","999","Retail-Freestanding","1","0",,"22607","America/Vancouver","999","999","999"
"5245","Milestones Crossroads","2425 Cambie Street","","","","V5Z 4M5","Vancouver","BC","CA","Canada","604-678-8488","866-593-4207","MIL","Milestones","CAS","Casual","CO","Co Dev & Co Managed","Milestones","999","Closed","CO","Corporate","BC","British Columbia","21","Milestones","OP","Operating","Closed","Closed","",,"","Closed",,"","Closed",,"","Closed",,,"","FD","BC","British Columbia","M41","Micros","CJD","RMS-Corporate","8000",,,,,,,,,,,"EFT","20160405","R","20100128","20200926","milestones5245@recipeunlimited.com","Milestones Crossroads","998","","","07/04/2022 8:58:44 AM","Sysco Vancouver","998","20160405","20160403","20160404",,"PST","10.57.234.2","-123.115215","49.263897","M55","","","999","999","999","Retail-Inline","0","0",,"Closed","America/Vancouver","999","999","999"
"5246","Milestones Fallsview","6755 Fallsview Boulevard","","","","L2G 3W7","Niagara Falls","ON","CA","Canada","905-358-4720","905-374-6224","MIL","Milestones","CAS","Casual","FD","Fr Dev & Fr Managed","Milestones","999","Closed","FD","Franchise","ON","Ontario","21","Milestones","OP","Operating","Closed","Closed","",,"","Closed",,"","Closed",,"","Closed",,,"","","ONT","Ontario","OTH","Other","OTH","Other","9364",,,,,,,,,,,"001","20100429","5","20100429",,"pennym@fallsview.com","Milestone's Restaurants Inc.","998","","","07/04/2022 8:58:44 AM","Sysco Southwestern Ontario","998",,,,"Lwood@fallsview.com","EST","","-79.08289","43.077516","","","","999","999","999","Hotel-End-Cap","1","0",,"1000093749","America/Toronto","999","999","999"
"5247","Milestones Guelph","185 Stone Road W","","","","N1G 5L4","Guelph","ON","CA","Canada","519-836-8882","866-806-8954","MIL","Milestones","CAS","Casual","CO","Co Dev & Co Managed","Milestones","999","Closed","CO","Corporate","ON","Ontario","21","Milestones","OP","Operating","Closed","Closed","",,"","Closed",,"","Closed",,"","Closed",,,"","FD","ONT","Ontario","M41","Micros","FJD","RMS-Franchise","6727",,,,,,,,,,,"EFT","20200901","6","20100504",,"milestones5247@recipeunlimited.com","Milestones Guelph","998","","","07/04/2022 8:58:44 AM","Sysco Southwestern Ontario","998",,,,,"EST","10.57.238.2","-80.232634","43.52195","M55","","","999","999","999","Retail-Freestanding","1","0",,"1000093750","America/Toronto","999","999","999"
"5248","Milestones Cambridge","510 Hespeler Rd","","","","N1R 6J7","Cambridge","ON","CA","Canada","519-622-6446","866-729-2315","MIL","Milestones","CAS","Casual","CO","Co Dev & Co Managed","Milestones","999","Closed","CO","Corporate","ON","Ontario","21","Milestones","OP","Operating","Closed","Closed","",,"","Closed",,"","Closed",,"","Closed",,,"","","ONT","Ontario","M41","Micros","BC","RBOS-Corporate","6294",,,,,,,,,,,,"20110908","1","20110908","20180730","milestones5248@recipeunlimited.com","Milestones Cambridge","998","","","07/04/2022 8:58:44 AM","Closed","998",,,,,"EST","","","","","","","999","999","999",".","","",,"Closed","America/Toronto","999","999","999"
"5249","Milestones Whistler","4555 Blackcomb Way","","","","V0N 1B4","Whistler","BC","CA","Canada","604-905-5422","866-557-3719","MIL","Milestones","CAS","Casual","CO","Co Dev & Co Managed","Milestones","WS3","Western Region 3 (WS3)","CO","Corporate","BC","British Columbia","21","Milestones","OP","Operating","Active","Chad Huff","173150","chuff@recipeunlimited.com","","Andrea Schlingmann",,"","Doug Smith","dougsmith@recipeunlimited.com","","Not Applicable",,,"","","BC","British Columbia","M41","Micros","CJD","RMS-Corporate","8540",,,,,,,,,,,,"20101122","1","20101122",,"milestones5249@recipeunlimited.com","Milestones","998","","","07/04/2022 8:58:44 AM","Sysco Vancouver","998",,,,,"PST","10.57.242.2","-122.94761","50.1161095","M55","","","50","54","500","Hotel-Freestanding","1","0",,"19302","America/Vancouver","50","54","500"
"5250","Milestones West Edmonton","17115 - 100th Ave NW","Milestone's - Loc# 5250","","","T5S 1T9","Edmonton","AB","CA","Canada","780-641-2352","866-260-2464","MIL","Milestones","CAS","Casual","FD","Fr Dev & Fr Managed","Milestones","999","Closed","FD","Franchise","AB","Alberta","21","Milestones","OP","Operating","Closed","Closed","",,"","Closed",,"","Closed",,"","Closed","Kris Keylor","kris.keylor@milestonesab.com","kris.keylor@milestonesab.com","CO","ALB","Alberta","M41","Micros","FBC","RBOS-Franchise","7446",,,,,,,,,,,"EFT","20131021","7","20111026","20190211","milestones5250@recipeunlimited.com","KKM Restaurants Ltd.","998","","","07/04/2022 8:58:44 AM","Sysco Edmonton","998",,,,"kris.keylor@milestonesab.com","MST","10.57.244.2","-113.6171742","53.5381413","M55","","","999","999","999",".","","",,"Closed","America/Edmonton","999","999","999"
